time;X_value;Y_value;Z_value
5,3913;3,51001;-9,80216;-0,91701
5,3929;3,50043;-9,71836;-0,88828
5,3951;3,5148;-9,55316;-0,80926
5,3969;3,60338;-9,41908;-0,73265
5,3991;3,66324;-9,34007;-0,71589
5,4041;3,9314;-9,03839;-0,7925
5,4042;3,9314;-9,03839;-0,7925
5,4051;4,01041;-8,97853;-0,82602
5,4071;4,15407;-8,92346;-0,86912
5,4089;4,20435;-8,93783;-0,86912
5,4107;4,24744;-8,99768;-0,8763
5,4126;4,24026;-9,03839;-0,81645
5,4148;4,21153;-9,02642;-0,7949
5,4167;4,17083;-8,93783;-0,75659
5,4187;4,10379;-8,8253;-0,72547
5,4251;3,9314;-8,64573;-0,69673
5,4251;3,9314;-8,64573;-0,69673
5,4256;3,86197;-8,64573;-0,69673
5,4268;3,78535;-8,64573;-0,69673
5,4288;3,60099;-8,71756;-0,66561
5,431;3,48606;-8,76783;-0,65364
5,4329;3,27058;-8,83727;-0,62012
5,4351;3,05749;-8,83009;-0,57702
5,4372;2,95932;-8,77262;-0,58899
5,4389;2,77975;-8,78938;-0,60096
5,444;2,43498;-8,80854;-0,46449
5,444;2,32724;-8,78699;-0,44534
5,4454;2,23865;-8,80614;-0,37111
5,4467;2,14288;-8,93304;-0,27774
5,4545;1,97049;-9,25387;-0,21309
5,4545;1,81247;-9,32331;-0,20591
5,4545;1,77895;-9,25387;-0,2514
5,4549;1,75979;-9,17726;-0,40463
5,4569;1,79571;-9,09824;-0,52674
5,4589;1,77895;-9,07191;-0,57223
5,465;1,59938;-9,2826;-0,62491
5,465;1,59938;-9,2826;-0,62491
5,4651;1,57304;-9,33528;-0,55547
5,4693;1,11813;-9,30176;-0,57463
5,4693;0,73504;-9,14613;-0,7518
5,4711;0,73504;-9,35683;-0,76617
5,473;1,29291;-9,90272;-0,43576
5,4751;1,49882;-10,07271;-0,34717
5,4771;1,41741;-9,98891;-0,26576
5,4789;1,32643;-9,75428;-0,20351
5,4835;2,0902;-10,11342;-0,07901
5,484;2,0902;-10,11342;-0,07901
5,4845;2,04471;-10,15651;-0,02394
5,4873;1,95373;-10,1613;0,05507
5,489;1,87232;-10,11342;0,04789
5,491;1,86035;-10,1206;0,01915
5,4934;1,77176;-10,15412;-0,00958
5,4957;1,77895;-10,20679;-0,08859
5,4967;1,62332;-10,24989;-0,24422
5,4986;1,90345;-10,48213;-0,40942
5,5044;2,16682;-10,94423;-0,44055
5,5048;2,16682;-10,94423;-0,44055
5,5048;2,16203;-10,98972;-0,5028
5,5075;2,15245;-11,0424;-0,52913
5,5087;2,30329;-11,17887;-0,59139
5,511;2,53554;-11,20999;-0,53153
5,513;2,8013;-11,29858;-0,47646
5,5149;3,27297;-11,14056;-0,62251
5,5171;3,3472;-11,11901;-0,7542
5,5189;3,42381;-11,20521;-1,02475
5,5247;3,25861;-11,06155;-1,24742
5,525;3,25861;-11,06155;-1,24742
5,525;3,28495;-11,02803;-1,23784
5,527;3,42381;-11,09986;-1,08221
5,5293;3,45254;-11,06634;-0,9601
5,5308;3,51001;-11,06873;-0,84518
5,5333;3,44536;-11,05197;-0,76377
5,5347;3,32804;-10,93944;-0,55068
5,5369;3,31128;-10,8724;-0,40703
5,5389;3,25143;-10,82691;-0,3783
5,5441;3,17481;-10,70959;-0,30407
5,5442;3,17481;-10,70959;-0,30407
5,545;3,0934;-10,65213;-0,3352
5,5465;3,23467;-10,47495;-0,25619
5,5497;3,22269;-10,39115;-0,22027
5,5515;2,69116;-10,17806;-0,06704
5,5537;1,50839;-9,65372;-0,03591
5,5549;1,02954;-9,29936;0,24182
5,5572;1,34319;-8,66488;1,12291
5,5587;2,24344;-8,42545;0,78772
5,5645;3,18917;-8,76544;-0,11732
5,5645;3,18917;-8,76544;-0,11732
5,5648;3,45973;-8,95219;-0,91222
5,5727;3,50043;-9,2443;-1,25699
5,5727;3,5531;-9,47175;-1,60177
5,5728;3,63451;-9,53879;-1,6305
5,5731;3,82366;-9,69681;-1,52515
5,584;3,76859;-9,87878;-1,21629
5,584;3,69197;-9,95061;-1,03912
5,584;3,43339;-10,10623;-0,6704
5,584;3,02157;-10,30017;-0,11014
5,5841;3,02157;-10,30017;-0,11014
5,5847;2,91623;-10,27623;-0,07183
5,5866;2,87074;-10,20201;-0,06943
5,5896;2,80848;-10,11102;-0,1269
5,591;2,69835;-10,02483;-0,21309
5,5933;2,61694;-9,99131;-0,26098
5,5949;2,41103;-9,96018;-0,31844
5,597;2,26498;-9,84047;-0,3759
5,5988;2,22189;-9,68963;-0,45252
5,6042;2,77018;-8,17166;-0,3328
5,6044;2,77018;-8,17166;-0,3328
5,6047;2,58821;-7,83646;-0,19154
5,6068;1,66881;-7,1924;0,3352
5,6092;1,45811;-7,10381;0,32562
5,6109;1,30727;-7,21156;0,15323
5,6137;1,30009;-7,20437;0,02634
5,6162;1,33122;-7,18043;-0,03831
5,6191;1,43417;-7,16128;-0,15323
5,6192;1,51079;-7,1517;-0,20591
5,6248;2,18358;-7,08226;-0,39745
5,6248;2,18358;-7,08226;-0,39745
5,6248;2,18358;-7,08226;-0,39745
5,6273;2,44934;-7,16128;-0,30168
5,629;2,7199;-7,33606;-0,10535
5,6315;2,842;-7,46056;0,00239
5,6329;3,03355;-7,76224;0,20112
5,6348;3,07664;-7,92505;0,28492
5,6369;3,04552;-8,28658;0,38787
5,639;2,94256;-8,66249;0,35914
5,6436;2,66722;-9,1988;0,17957
5,6444;2,56187;-9,37119;0,09098
5,6447;2,45653;-9,5364;0,00479
5,6468;2,34878;-9,68005;-0,08619
5,6495;2,174;-9,91709;-0,29689
5,6512;2,04471;-10,01046;-0,5004
5,653;1,99922;-10,16609;-0,57223
5,6551;1,95852;-10,26904;-0,70152
5,6577;1,97288;-10,30256;-0,7518
5,6598;2,03992;-10,35045;-0,81645
5,6642;2,20513;-10,34087;-0,81166
5,6646;2,20513;-10,34087;-0,81166
5,665;2,2602;-10,3289;-0,78772
5,6686;2,33442;-10,28102;-0,71349
5,6687;2,37751;-10,25229;-0,67279
5,6709;2,42301;-10,19243;-0,58899
5,6728;2,43977;-10,14933;-0,55068
5,6748;2,45413;-10,06553;-0,47167
5,6776;2,45892;-9,96737;-0,40463
5,6792;2,44695;-9,92188;-0,3783
5,6845;2,38709;-9,7423;-0,30647
5,6857;2,37273;-9,68245;-0,2945
5,6857;2,37273;-9,68245;-0,2945
5,6868;2,34639;-9,61541;-0,28492
5,6889;2,34639;-9,57949;-0,28492
5,6905;2,33202;-9,4933;-0,29689
5,693;2,31287;-9,43105;-0,31844
5,6947;2,32005;-9,40711;-0,31844
5,6972;2,30329;-9,35683;-0,32562
5,7049;2,32963;-9,33049;-0,32562
5,7049;2,3847;-9,29936;-0,30647
5,705;2,40625;-9,29936;-0,30647
5,7059;2,42779;-9,28739;-0,30168
5,7083;2,45892;-9,26345;-0,2945
5,7084;2,49962;-9,26824;-0,29928
5,7108;2,51399;-9,27781;-0,29689
5,7135;2,56187;-9,31612;-0,29689
5,7146;2,60737;-9,33288;-0,29928
5,7196;2,62891;-9,33767;-0,30168
5,7198;2,65525;-9,36161;-0,31126
5,7245;2,68877;-9,42626;-0,34956
5,7249;2,68877;-9,42626;-0,34956
5,7249;2,69835;-9,43584;-0,36154
5,7266;2,71032;-9,4526;-0,37351
5,7289;2,72947;-9,49569;-0,38069
5,7316;2,7199;-9,51485;-0,40463
5,7336;2,72468;-9,52921;-0,41421
5,7349;2,72229;-9,54597;-0,42139
5,737;2,72947;-9,56273;-0,43815
5,7395;2,72708;-9,56992;-0,44773
5,7445;2,71271;-9,5364;-0,5004
5,7446;2,71271;-9,5364;-0,5004
5,745;2,70792;-9,52921;-0,51237
5,747;2,71032;-9,5364;-0,52674
5,7501;2,71032;-9,534;-0,52913
5,7509;2,68159;-9,51724;-0,53871
5,753;2,66004;-9,50288;-0,53153
5,7548;2,65046;-9,50527;-0,53392
5,7569;2,64567;-9,46696;-0,52435
5,7586;2,64567;-9,46217;-0,5028
5,7639;2,6361;-9,40711;-0,43815
5,764;2,6361;-9,40711;-0,43815
5,7645;2,6361;-9,39274;-0,43815
5,7666;2,6361;-9,38077;-0,44294
5,7686;2,62173;-9,35683;-0,44534
5,7707;2,62652;-9,34725;-0,45491
5,7733;2,64089;-9,29218;-0,4621
5,7747;2,64089;-9,27542;-0,46928
5,7772;2,64807;-9,25866;-0,47646
5,7823;2,6337;-9,24669;-0,45731
5,7836;2,61455;-9,2419;-0,43815
5,7842;2,60976;-9,23711;-0,42139
5,7847;2,61215;-9,23472;-0,40703
5,7868;2,62173;-9,23232;-0,39506
5,7893;2,62891;-9,23711;-0,38069
5,7911;2,63849;-9,23951;-0,37351
5,7932;2,6337;-9,25387;-0,37111
5,7948;2,64089;-9,27063;-0,38308
5,7968;2,64089;-9,285;-0,38308
5,7987;2,65764;-9,30655;-0,38548
5,8043;2,68398;-9,39513;-0,419
5,8043;2,68398;-9,39513;-0,419
5,8049;2,67919;-9,41189;-0,419
5,807;2,66962;-9,43344;-0,42858
5,8092;2,66483;-9,4526;-0,42618
5,8112;2,66243;-9,48133;-0,41182
5,8131;2,66722;-9,49809;-0,4166
5,8151;2,68877;-9,53161;-0,42139
5,8214;2,69356;-9,57471;-0,42858
5,8214;2,69356;-9,58907;-0,42139
5,8252;2,68159;-9,64174;-0,43336
5,8252;2,68159;-9,64174;-0,43336
5,8252;2,68159;-9,64174;-0,43336
5,827;2,66962;-9,68484;-0,44534
5,8287;2,68159;-9,68963;-0,45012
5,8309;2,6768;-9,68005;-0,4621
5,8325;2,66722;-9,69202;-0,46688
5,8354;2,65525;-9,69681;-0,46928
5,8367;2,64328;-9,68484;-0,4597
5,8384;2,62173;-9,67766;-0,45731
5,8439;2,62652;-9,65132;-0,4621
5,844;2,62891;-9,64414;-0,4597
5,8458;2,62413;-9,64414;-0,46449
5,8469;2,62173;-9,62498;-0,46688
5,8495;2,64567;-9,58189;-0,48604
5,851;2,6361;-9,57231;-0,48364
5,853;2,6337;-9,54597;-0,49083
5,855;2,60976;-9,52443;-0,49561
5,8566;2,60258;-9,51245;-0,48364
5,8586;2,59779;-9,48612;-0,46449
5,8645;2,5523;-9,44781;-0,40942
5,865;2,5523;-9,44781;-0,40942
5,865;2,54511;-9,43584;-0,40224
5,8668;2,52835;-9,42147;-0,38548
5,8692;2,49723;-9,40711;-0,37111
5,8707;2,43977;-9,38316;-0,37351
5,8727;2,41343;-9,3688;-0,3783
5,8745;2,37033;-9,34485;-0,39266
5,8765;2,32963;-9,33049;-0,40703
5,8788;2,29611;-9,32809;-0,40463
5,8842;2,19555;-9,35683;-0,4166
5,8842;2,19555;-9,35683;-0,4166
5,8855;2,19076;-9,35204;-0,419
5,8867;2,174;-9,3688;-0,42139
5,8887;2,174;-9,38077;-0,419
5,8913;2,16921;-9,42147;-0,39506
5,8929;2,18837;-9,44541;-0,38069
5,8952;2,19316;-9,46457;-0,37111
5,8969;2,19555;-9,48851;-0,36154
5,8992;2,18597;-9,50527;-0,34956
5,9041;2,18837;-9,59146;-0,31126
5,9041;2,18837;-9,59146;-0,31126
5,9048;2,20034;-9,59146;-0,30168
5,9068;2,21949;-9,61062;-0,28971
5,9091;2,23386;-9,64653;-0,28971
5,9104;2,23865;-9,66808;-0,28013
5,9128;2,2602;-9,68963;-0,26337
5,9149;2,29132;-9,69921;-0,26337
5,9166;2,31287;-9,70639;-0,27055
5,9186;2,33202;-9,7016;-0,28013
5,9256;2,36075;-9,72315;-0,30647
5,9257;2,36075;-9,72315;-0,30647
5,9262;2,36315;-9,71836;-0,30647
5,9278;2,37512;-9,71597;-0,30407
5,9289;2,38709;-9,70878;-0,32323
5,9303;2,39906;-9,71357;-0,33759
5,933;2,40146;-9,704;-0,34238
5,9359;2,39906;-9,67766;-0,34717
5,9376;2,41343;-9,66808;-0,34717
5,9392;2,40625;-9,65611;-0,33999
5,9455;2,37991;-9,61301;-0,33999
5,9456;2,37991;-9,61301;-0,33999
5,9463;2,37273;-9,60344;-0,3328
5,9472;2,35118;-9,58668;-0,33759
5,9549;2,35118;-9,57231;-0,33999
5,9549;2,31287;-9,55076;-0,3328
5,955;2,29372;-9,534;-0,32083
5,9561;2,28653;-9,52203;-0,32083
5,9604;2,2578;-9,50767;-0,28971
5,9604;2,24583;-9,50527;-0,27774
5,9635;2,2171;-9,46457;-0,23943
5,9636;2,2171;-9,46457;-0,23943
5,9649;2,20992;-9,45739;-0,22985
5,9672;2,21231;-9,44063;-0,22746
5,9691;2,20752;-9,43584;-0,22267
5,9703;2,19555;-9,43584;-0,19872
5,9726;2,18597;-9,43584;-0,20112
5,9748;2,18597;-9,44781;-0,18915
5,9763;2,16682;-9,44063;-0,18915
5,9784;2,16442;-9,45499;-0,19154
5,9838;2,18358;-9,44781;-0,21548
5,9838;2,18358;-9,44781;-0,21548
5,9848;2,17879;-9,4526;-0,2083
5,9863;2,16921;-9,47654;-0,20591
5,9884;2,15724;-9,50288;-0,22027
5,9903;2,17161;-9,51724;-0,21788
5,9921;2,2147;-9,52921;-0,22506
5,9944;2,23146;-9,56513;-0,22267
5,9962;2,23865;-9,57949;-0,21788
5,9981;2,26498;-9,60822;-0,19633
6,0032;2,28653;-9,6609;-0,14366
6,0033;2,28653;-9,6609;-0,14366
6,0041;2,29611;-9,67526;-0,12929
6,0061;2,30329;-9,68963;-0,1245
6,0082;2,32245;-9,72315;-0,12929
6,0101;2,33921;-9,74949;-0,1269
6,0121;2,344;-9,75428;-0,12211
6,0142;2,35836;-9,75188;-0,12929
6,0161;2,37991;-9,75428;-0,11732
6,0181;2,40146;-9,75188;-0,11014
6,0257;2,42061;-9,72794;-0,1269
6,0257;2,42779;-9,71357;-0,12929
6,0257;2,42779;-9,71357;-0,12929
6,0271;2,44216;-9,7016;-0,13169
6,0293;2,45413;-9,69921;-0,13408
6,0314;2,47089;-9,67287;-0,15084
6,0325;2,47807;-9,64414;-0,15084
6,0343;2,47568;-9,62738;-0,15084
6,0365;2,45413;-9,60583;-0,14845
6,0386;2,45892;-9,59146;-0,15084
6,0442;2,42301;-9,52921;-0,17718
6,0442;2,42301;-9,52921;-0,17718
6,0453;2,42301;-9,52921;-0,17718
6,0466;2,40864;-9,50767;-0,18196
6,0482;2,36794;-9,47654;-0,17718
6,0501;2,37033;-9,46457;-0,17478
6,0526;2,34639;-9,47893;-0,15563
6,0549;2,33202;-9,47893;-0,15563
6,0567;2,32245;-9,46217;-0,15323
6,0584;2,30329;-9,43584;-0,14126
6,0638;2,26977;-9,41908;-0,10774
6,0649;2,27217;-9,40711;-0,10535
6,0654;2,27217;-9,40471;-0,11253
6,0664;2,2578;-9,41189;-0,11493
6,069;2,24822;-9,4095;-0,1245
6,0706;2,23386;-9,41668;-0,12211
6,0726;2,22907;-9,42865;-0,10774
6,0744;2,22189;-9,43584;-0,10535
6,0761;2,22668;-9,44302;-0,11253
6,0782;2,22907;-9,45499;-0,11253
6,088;2,18358;-9,48851;-0,11014
6,088;2,18358;-9,48851;-0,11014
6,0881;2,174;-9,49091;-0,11014
6,0881;2,19076;-9,51485;-0,10535
6,0893;2,19555;-9,52443;-0,11253
6,0908;2,18118;-9,54837;-0,1245
6,0951;2,17879;-9,55555;-0,11253
6,0951;2,1764;-9,58189;-0,10774
6,0979;2,16682;-9,58428;-0,11253
6,0987;2,15724;-9,59386;-0,11014
6,1038;2,14048;-9,60104;-0,10774
6,1039;2,14048;-9,60104;-0,10774
6,105;2,12612;-9,60344;-0,11014
6,108;2,12133;-9,61062;-0,11253
6,1102;2,11654;-9,60822;-0,10535
6,1126;2,10457;-9,60583;-0,08619
6,1133;2,11175;-9,59625;-0,07662
6,1145;2,11414;-9,59865;-0,07422
6,1164;2,10936;-9,60822;-0,07183
6,1187;2,0902;-9,60104;-0,08619
6,1249;2,09738;-9,59625;-0,08859
6,125;2,09738;-9,59625;-0,08859
6,125;2,10217;-9,60104;-0,08141
6,1267;2,09499;-9,59625;-0,07183
6,1287;2,10936;-9,6178;-0,06704
6,1309;2,09738;-9,63456;-0,07183
6,1328;2,06626;-9,63696;-0,07183
6,1344;2,05189;-9,63217;-0,05746
6,1365;2,05429;-9,64893;-0,05986
6,1385;2,03513;-9,65132;-0,06943
6,1435;2,0064;-9,68484;-0,06704
6,1435;2,00161;-9,68245;-0,05986
6,1452;1,98964;-9,68724;-0,06704
6,1467;1,96809;-9,69681;-0,07422
6,1491;1,9657;-9,71357;-0,05986
6,1509;1,95373;-9,72554;-0,05267
6,153;1,94176;-9,72554;-0,05507
6,1548;1,91303;-9,7423;-0,05746
6,1568;1,90584;-9,77582;-0,0431
6,159;1,90584;-9,79258;-0,0407
6,1644;1,88429;-9,81892;-0,00958
6,1645;1,88429;-9,81892;-0,00958
6,1648;1,87472;-9,82131;-0,00958
6,1677;1,86753;-9,83089;-0,02394
6,1695;1,85556;-9,81892;-0,02634
6,1712;1,85796;-9,8261;-0,03113
6,1731;1,82923;-9,82371;-0,05507
6,1755;1,82683;-9,81653;-0,05507
6,1778;1,83401;-9,80695;-0,05986
6,1795;1,8412;-9,79498;-0,06465
6,1847;1,84599;-9,76864;-0,05507
6,1848;1,84599;-9,76864;-0,05507
6,1848;1,84838;-9,76625;-0,0407
6,1867;1,85077;-9,74709;-0,02634
6,1898;1,86993;-9,7423;-0,00239
6,1909;1,8819;-9,73273;0
6,1934;1,89866;-9,72315;0,00958
6,1949;1,91303;-9,71357;0,01437
6,1974;1,92979;-9,67526;0,01437
6,1988;1,94176;-9,65132;0,00479
6,2059;1,98725;-9,59865;0,02394
6,2059;1,98725;-9,60104;0,02873
6,206;1,98246;-9,59146;0,03113
6,2068;1,98964;-9,56752;0,03352
6,2096;2,02077;-9,54119;0,02155
6,2105;2,05908;-9,51006;0,02394
6,2129;2,07105;-9,48851;0,02394
6,2147;2,07823;-9,47415;0,01915
6,2164;2,07823;-9,46217;0,02155
6,2197;2,0926;-9,46217;0,00718
6,2256;2,0902;-9,44781;-0,03113
6,2257;2,0902;-9,44781;-0,03113
6,2257;2,0902;-9,44781;-0,03113
6,2269;2,10217;-9,47415;-0,07183
6,2286;2,10457;-9,47175;-0,07901
6,2309;2,10696;-9,46936;-0,09098
6,2354;2,10696;-9,47175;-0,10056
6,2362;2,0926;-9,48851;-0,10056
6,2368;2,10936;-9,51964;-0,1245
6,2384;2,12612;-9,5364;-0,1245
6,2435;2,15006;-9,55795;-0,11971
6,2435;2,15006;-9,55795;-0,11971
6,245;2,17161;-9,57471;-0,11732
6,2465;2,19316;-9,59146;-0,09817
6,2484;2,20034;-9,59625;-0,10056
6,2506;2,22428;-9,60583;-0,11014
6,2527;2,25062;-9,62977;-0,11014
6,255;2,24822;-9,63696;-0,11732
6,2571;2,25062;-9,64893;-0,11732
6,2585;2,25301;-9,66808;-0,1245
6,2641;2,27935;-9,70639;-0,15563
6,2642;2,29132;-9,71597;-0,15563
6,2649;2,29372;-9,71597;-0,15084
6,2666;2,30569;-9,73273;-0,14366
6,2696;2,31287;-9,73033;-0,11971
6,2708;2,31766;-9,72554;-0,11732
6,2736;2,344;-9,73752;-0,08141
6,2751;2,35118;-9,73512;-0,06943
6,2774;2,34878;-9,73512;-0,05746
6,2794;2,35836;-9,72554;-0,07662
6,284;2,35597;-9,72554;-0,10535
6,284;2,36554;-9,72554;-0,10774
6,2848;2,36315;-9,72076;-0,11732
6,2866;2,35597;-9,71836;-0,12211
6,2891;2,35597;-9,70639;-0,11253
6,2906;2,33681;-9,7016;-0,11014
6,2931;2,33202;-9,69442;-0,11014
6,2947;2,32724;-9,68963;-0,11493
6,2968;2,32005;-9,66808;-0,12211
6,2987;2,31287;-9,67048;-0,11493
6,3038;2,31766;-9,64414;-0,1245
6,3043;2,31766;-9,64414;-0,1245
6,3048;2,30569;-9,63217;-0,13647
6,3067;2,27217;-9,59865;-0,14126
6,3087;2,26498;-9,60104;-0,15084
6,3106;2,26259;-9,59625;-0,17478
6,313;2,26498;-9,57949;-0,17239
6,3145;2,26498;-9,57471;-0,18436
6,3174;2,25541;-9,56752;-0,20591
6,3189;2,23625;-9,55795;-0,22267
6,3253;2,20273;-9,52443;-0,26576
6,3253;2,20273;-9,52443;-0,26576
6,3254;2,20273;-9,52443;-0,26576
6,327;2,20513;-9,51245;-0,27774
6,3286;2,19794;-9,50527;-0,26816
6,3308;2,19794;-9,49569;-0,25619
6,3329;2,16442;-9,48612;-0,23943
6,34;2,14048;-9,48612;-0,22746
6,34;2,12133;-9,4933;-0,21548
6,3401;2,0902;-9,47654;-0,18915
6,344;2,02316;-9,4933;-0,16281
6,3447;2,01119;-9,48612;-0,14605
6,3447;1,98964;-9,49091;-0,13408
6,3471;1,97288;-9,49569;-0,11971
6,3494;1,94894;-9,50048;-0,10295
6,3507;1,91542;-9,49809;-0,08859
6,3532;1,89387;-9,50048;-0,0838
6,3546;1,85796;-9,50288;-0,06943
6,3568;1,83162;-9,51724;-0,06704
6,3593;1,79331;-9,52203;-0,07901
6,3639;1,71909;-9,55316;-0,0838
6,3639;1,71909;-9,55316;-0,0838
6,3652;1,69994;-9,57471;-0,07901
6,3665;1,6712;-9,59625;-0,06943
6,369;1,65684;-9,61541;-0,06704
6,3739;1,62811;-9,64414;-0,0838
6,3751;1,62332;-9,65132;-0,08141
6,3752;1,59698;-9,68005;-0,08619
6,3769;1,55149;-9,7016;-0,08141
6,3787;1,53712;-9,71357;-0,07422
6,3843;1,49882;-9,75667;-0,08141
6,3844;1,49882;-9,75667;-0,08141
6,3847;1,48445;-9,77822;-0,07901
6,3872;1,46769;-9,79258;-0,08141
6,3893;1,42459;-9,79737;-0,07901
6,3909;1,40065;-9,84047;-0,09338
6,393;1,41262;-9,84047;-0,09577
6,3944;1,41262;-9,84526;-0,09577
6,3968;1,3815;-9,8716;-0,07901
6,3985;1,36953;-9,88117;-0,06225
6,4046;1,34319;-9,89075;-0,0407
6,4046;1,34319;-9,89075;-0,0407
6,4047;1,33361;-9,88596;-0,03591
6,4064;1,32164;-9,87878;-0,03113
6,4087;1,31446;-9,86681;-0,02873
6,4105;1,31685;-9,8692;-0,02634
6,4136;1,32164;-9,85723;-0,03591
6,4166;1,31685;-9,86681;-0,05267
6,417;1,31925;-9,86681;-0,05028
6,4188;1,30967;-9,87638;-0,05746
6,4253;1,30009;-9,87878;-0,05986
6,4253;1,30009;-9,87878;-0,05986
6,4253;1,2953;-9,88596;-0,05986
6,4282;1,29051;-9,88596;-0,05746
6,4285;1,2953;-9,89314;-0,03831
6,4312;1,2977;-9,89554;-0,0431
6,4323;1,28094;-9,90751;-0,04549
6,4342;1,26657;-9,92188;-0,05986
6,4391;1,25939;-9,91469;-0,06465
6,4391;1,24742;-9,91948;-0,06943
6,4434;1,2139;-9,93863;-0,06225
6,4448;1,2139;-9,93863;-0,06225
6,445;1,20911;-9,93863;-0,06704
6,4464;1,20193;-9,94103;-0,04789
6,4482;1,19474;-9,95061;-0,04549
6,4565;1,19235;-9,97215;-0,05267
6,4565;1,19474;-9,96737;-0,04789
6,4566;1,18995;-9,96018;-0,03831
6,4575;1,15643;-9,94342;-0,0407
6,459;1,13967;-9,92666;-0,03591
6,4639;1,13489;-9,88836;-0,0407
6,4639;1,13489;-9,88836;-0,0407
6,4651;1,12291;-9,88357;-0,03591
6,4663;1,10855;-9,86202;-0,03591
6,4691;1,12052;-9,8261;-0,02873
6,4707;1,11573;-9,81413;-0,03352
6,4724;1,10615;-9,80695;-0,02634
6,4744;1,09658;-9,79019;-0,0431
6,4773;1,11094;-9,76146;-0,05028
6,4783;1,11573;-9,7447;-0,07422
6,4832;1,11094;-9,73033;-0,06465
6,484;1,10137;-9,71357;-0,05267
6,4848;1,10137;-9,704;-0,05028
6,4866;1,11094;-9,70639;-0,05267
6,489;1,09418;-9,704;-0,02873
6,4904;1,0894;-9,7016;-0,01676
6,4924;1,09658;-9,704;-0,02155
6,4945;1,13249;-9,72076;-0,01437
6,4972;1,14686;-9,71836;-0,00958
6,4986;1,14446;-9,73752;-0,01915
6,5038;1,18756;-9,73991;-0,03352
6,5041;1,18756;-9,73991;-0,03352
6,5043;1,19474;-9,75188;-0,02873
6,5063;1,23784;-9,77343;-0,03113
6,5098;1,27136;-9,77822;-0,03831
6,5104;1,29291;-9,78061;-0,03352
6,5125;1,2953;-9,77822;-0,03591
6,5143;1,34798;-9,75667;-0,03831
6,5165;1,39347;-9,7447;-0,05507
6,5184;1,41741;-9,7447;-0,05746
6,5246;1,47008;-9,73991;-0,08141
6,5247;1,48924;-9,73991;-0,07901
6,5248;1,48924;-9,73991;-0,07901
6,5271;1,52036;-9,73752;-0,08141
6,5291;1,57783;-9,74709;-0,08619
6,5314;1,59219;-9,73033;-0,10056
6,5329;1,60177;-9,73033;-0,11014
6,5349;1,61374;-9,72554;-0,10774
6,537;1,64008;-9,72554;-0,09817
6,5385;1,67839;-9,73991;-0,08619
6,5438;1,69754;-9,73273;-0,0838
6,5438;1,70951;-9,73512;-0,08619
6,5442;1,7143;-9,73512;-0,0838
6,5464;1,73345;-9,71836;-0,07662
6,5489;1,75021;-9,72315;-0,07422
6,5506;1,76458;-9,71836;-0,06465
6,5528;1,77895;-9,71597;-0,05267
6,5548;1,7981;-9,72076;-0,03352
6,5574;1,80289;-9,71118;-0,02634
6,5587;1,82204;-9,71597;-0,01676
6,5647;1,85317;-9,73512;-0,02394
6,5648;1,85317;-9,7423;-0,02155
6,5655;1,86514;-9,7447;-0,01676
6,5665;1,85796;-9,74709;-0,02155
6,5693;1,85796;-9,76385;-0,02394
6,5709;1,87711;-9,74949;-0,03352
6,5733;1,87711;-9,75188;-0,02634
6,5746;1,8819;-9,77343;-0,03113
6,577;1,89866;-9,76625;-0,0407
6,5787;1,91063;-9,77104;-0,03831
6,591;1,925;-9,7878;-0,07183
6,591;1,92021;-9,7854;-0,09338
6,5911;1,92021;-9,7854;-0,09338
6,5911;1,91063;-9,78301;-0,11732
6,5911;1,91063;-9,76385;-0,1245
6,5912;1,92739;-9,74949;-0,13647
6,5926;1,92021;-9,7447;-0,14605
6,5942;1,91542;-9,7447;-0,13169
6,5967;1,90584;-9,73512;-0,10535
6,5985;1,89148;-9,73273;-0,09817
6,6071;1,87232;-9,70639;-0,07901
6,6071;1,87232;-9,70639;-0,07901
6,6071;1,86035;-9,69921;-0,07422
6,6071;1,86275;-9,68005;-0,06704
6,6085;1,85796;-9,66329;-0,05986
6,6105;1,84599;-9,64893;-0,05507
6,6127;1,82204;-9,62259;-0,05028
6,6146;1,81725;-9,62738;-0,02634
6,6173;1,81725;-9,62738;-0,03591
6,6187;1,81007;-9,61541;-0,03831
6,6247;1,81486;-9,59625;-0,04549
6,6247;1,81486;-9,59625;-0,04549
6,6248;1,82444;-9,58668;-0,05267
6,6264;1,82444;-9,58428;-0,06465
6,6285;1,83162;-9,61062;-0,06465
6,6306;1,83401;-9,59865;-0,07422
6,6328;1,84838;-9,60344;-0,07422
6,6346;1,85556;-9,59865;-0,07662
6,6369;1,85556;-9,59625;-0,08141
6,6388;1,86514;-9,60344;-0,08859
6,6436;1,91303;-9,59625;-0,0838
6,6437;1,91303;-9,59625;-0,0838
6,6448;1,92739;-9,59146;-0,0838
6,6465;1,93697;-9,57471;-0,07662
6,6488;1,94176;-9,57231;-0,07422
6,651;1,93218;-9,55555;-0,05986
6,6528;1,94415;-9,54837;-0,06704
6,655;1,94894;-9,55076;-0,05028
6,6575;1,94415;-9,54597;-0,03113
6,659;1,94894;-9,53879;-0,02394
6,6646;1,93936;-9,54119;-0,01437
6,6646;1,93936;-9,54119;-0,01437
6,6647;1,925;-9,55316;-0,00718
6,6674;1,90345;-9,55555;0,00239
6,6696;1,88669;-9,56752;0
6,6715;1,87711;-9,58189;-0,01197
