time;X_value;Y_value;Z_value
3,1754;-0,0912;0,28328;-0,04985
3,1754;-0,11258;0,25335;-0,04557
3,177;-0,15473;0,18799;-0,03213
3,1818;-0,19016;0,12812;-0,01992
3,1818;-0,2091;0,09636;-0,01137
3,1831;-0,24697;0,03771;-0,00403
3,1849;-0,26041;0,009;0,00268
3,1866;-0,29279;-0,0417;0,0149
3,189;-0,31966;-0,08629;0,02223
3,1954;-0,33371;-0,10523;0,02773
3,1954;-0,36426;-0,15471;0,03078
3,1955;-0,37281;-0,16509;0,03017
3,1968;-0,38014;-0,17426;0,0314
3,2015;-0,38747;-0,18831;0,02651
3,2015;-0,3948;-0,19441;0,02223
3,203;-0,39236;-0,1938;0,01979
3,2049;-0,39052;-0,1877;0,01368
3,208;-0,38625;-0,18403;0,00696
3,2088;-0,38014;-0,16754;-0,00342
3,2143;-0,36548;-0,15043;-0,01564
3,2143;-0,34899;-0,12661;-0,03152
3,2144;-0,34227;-0,11622;-0,03824
3,2167;-0,32394;-0,09057;-0,05535
3,2183;-0,31294;-0,0814;-0,06329
3,2202;-0,29401;-0,05819;-0,07734
3,2222;-0,28546;-0,04597;-0,07917
3,226;-0,26896;-0,02643;-0,08406
3,2268;-0,25674;-0,00749;-0,08284
3,2289;-0,24819;-0,00077;-0,08345
3,2349;-0,24025;0,0145;-0,08161
3,2349;-0,23231;0,02611;-0,07795
3,2349;-0,22865;0,03038;-0,07428
3,237;-0,2262;0,03894;-0,07245
3,2396;-0,22559;0,04443;-0,0694
3,242;-0,22131;0,05176;-0,06451
3,2428;-0,21704;0,05604;-0,05962
3,2449;-0,21582;0,06032;-0,05657
3,2481;-0,21154;0,06581;-0,05107
3,2495;-0,21215;0,07009;-0,04741
3,2541;-0,21032;0,07192;-0,04496
3,2541;-0,20604;0,07314;-0,04313
3,2543;-0,19871;0,07498;-0,04313
3,257;-0,19749;0,07437;-0,04008
3,2599;-0,18772;0,07559;-0,04252
3,2609;-0,18772;0,07376;-0,03824
3,2628;-0,18344;0,07314;-0,03824
3,2649;-0,17733;0,07253;-0,03213
3,2669;-0,1755;0,06948;-0,03397
3,2688;-0,16695;0,06581;-0,02847
3,274;-0,16267;0,06093;-0,02297
3,274;-0,15534;0,05726;-0,02053
3,2753;-0,15595;0,05787;-0,02053
3,2768;-0,1529;0,05726;-0,01992
3,28;-0,14801;0,05848;-0,01442
3,2806;-0,14679;0,05787;-0,01686
3,2832;-0,14373;0,05665;-0,01075
3,2861;-0,14007;0,05909;-0,0132
3,2868;-0,13518;0,05971;-0,01503
3,2895;-0,13274;0,06032;-0,01747
3,2945;-0,12785;0,06276;-0,02114
3,2945;-0,12358;0,06215;-0,02664
3,2952;-0,12113;0,06459;-0,03397
3,2978;-0,11747;0,07253;-0,03641
3,2998;-0,1138;0,07376;-0,03763
3,3008;-0,10769;0,07864;-0,04191
3,3034;-0,10036;0,08109;-0,04374
3,3056;-0,10097;0,08231;-0,04863
3,314;-0,09059;0,08719;-0,05168
3,314;-0,09059;0,08964;-0,05718
3,3141;-0,08326;0,09452;-0,05535
3,3141;-0,07349;0,09819;-0,05962
3,3145;-0,07287;0,09819;-0,06085
3,3168;-0,06738;0,10002;-0,06512
3,3191;-0,06371;0,10369;-0,06695
3,3208;-0,0631;0,10186;-0,06573
3,3227;-0,05882;0,10247;-0,0694
3,3248;-0,05638;0,10247;-0,07123
3,3281;-0,05516;0,10124;-0,07551
3,3289;-0,05394;0,0988;-0,07612
3,3359;-0,05394;0,09758;-0,081
3,3359;-0,05088;0,09514;-0,08345
3,3359;-0,05333;0,09636;-0,08223
3,3373;-0,05577;0,09636;-0,08345
3,3393;-0,05821;0,09636;-0,0865
3,3409;-0,06371;0,09575;-0,09078
3,3425;-0,06677;0,09636;-0,09322
3,3462;-0,07165;0,10002;-0,0975
3,3465;-0,07715;0,10002;-0,09994
3,3488;-0,08754;0,10002;-0,10666
3,3542;-0,09731;0,10186;-0,10788
3,3543;-0,11014;0,10674;-0,10605
3,3558;-0,11319;0,1043;-0,10666
3,3575;-0,12602;0,10369;-0,10788
3,3586;-0,13091;0,1043;-0,11033
3,3604;-0,14435;0,10491;-0,1091
3,363;-0,14923;0,10552;-0,1091
3,3645;-0,16206;0,10491;-0,11033
3,3664;-0,17122;0,10124;-0,11582
3,3688;-0,17611;0,10063;-0,11643
3,3739;-0,1865;0,10063;-0,11827
3,3739;-0,19444;0,10186;-0,12315
3,3746;-0,1981;0,10308;-0,12254
3,3768;-0,20726;0,1043;-0,12315
3,379;-0,21215;0,10613;-0,12315
3,3808;-0,21826;0,1098;-0,12499
3,3841;-0,22681;0,11346;-0,12376
3,3851;-0,22865;0,11713;-0,12315
3,3897;-0,23109;0,12568;-0,12743
3,3897;-0,23781;0,13362;-0,12987
3,3942;-0,24208;0,13729;-0,13109
3,3942;-0,24758;0,155;-0,13843
3,3952;-0,24758;0,155;-0,13843
3,3971;-0,25125;0,17272;-0,13965
3,3989;-0,25064;0,19165;-0,14026
3,4008;-0,25308;0,20204;-0,14514
3,4053;-0,25308;0,22281;-0,14759
3,4059;-0,25858;0,24724;-0,15186
3,4072;-0,25858;0,25946;-0,15248
3,4088;-0,25858;0,28389;-0,16103
3,4144;-0,26102;0,31016;-0,16591
3,4144;-0,2653;0,33215;-0,16775
3,415;-0,26774;0,34742;-0,17141
3,4165;-0,26713;0,35536;-0,17324
3,4187;-0,26957;0,37919;-0,17813
3,4209;-0,2769;0,40057;-0,1818
3,4228;-0,27446;0,41217;-0,18241
3,4256;-0,27813;0,43417;-0,18485
3,4272;-0,2824;0,45249;-0,18729
3,4289;-0,28362;0,46288;-0,19035
3,4364;-0,28423;0,48059;-0,19035
3,4364;-0,28729;0,49464;-0,19157
3,4364;-0,28912;0,50442;-0,19035
3,4378;-0,2879;0,51724;-0,19462
3,4396;-0,29095;0,52457;-0,19401
3,4406;-0,29156;0,53618;-0,20012
3,4488;-0,29401;0,54718;-0,20684
3,4489;-0,29401;0,55084;-0,20929
3,4489;-0,29034;0,55939;-0,21417
3,4489;-0,28851;0,56428;-0,21967
3,4557;-0,29034;0,57222;-0,22761
3,4557;-0,28607;0,57589;-0,23677
3,4558;-0,28362;0,5765;-0,2441
3,4568;-0,27629;0,57528;-0,25938
3,4593;-0,27018;0,57405;-0,27404
3,4609;-0,26469;0,57222;-0,28076
3,463;-0,25613;0,56795;-0,29664
3,4647;-0,25003;0,56245;-0,30702
3,4667;-0,23842;0,55328;-0,32413
3,4685;-0,22315;0,54107;-0,34306
3,4739;-0,21704;0,53496;-0,34795
3,4745;-0,19688;0,51724;-0,36994
3,4745;-0,1865;0,51052;-0,37239
3,4767;-0,18344;0,50442;-0,37972
3,4787;-0,17061;0,4922;-0,38827
3,4804;-0,1584;0,47815;-0,39499
3,4831;-0,15412;0,47265;-0,39988
3,4848;-0,14496;0,45494;-0,40965
3,4865;-0,13946;0,44638;-0,4127
3,4881;-0,13152;0,43172;-0,42126
3,4943;-0,12663;0,41584;-0,42431
3,4943;-0,1193;0,39812;-0,42614
3,4949;-0,11625;0,39324;-0,42675
3,4963;-0,11136;0,37369;-0,43164
3,4989;-0,11014;0,36453;-0,43225
3,5009;-0,10464;0,34803;-0,43103
3,503;-0,1022;0,33765;-0,43042
3,5054;-0,09731;0,31993;-0,42798
3,5067;-0,09609;0,30344;-0,42003
3,5089;-0,09792;0,2955;-0,41881
3,5136;-0,0912;0,2784;-0,41331
3,5136;-0,09059;0,26312;-0,40659
3,5153;-0,09059;0,25579;-0,40171
3,5168;-0,08692;0,24174;-0,39316
3,5193;-0,08387;0,23258;-0,3846
3,5209;-0,08265;0,21792;-0,3785
3,5236;-0,0741;0,20631;-0,36811
3,525;-0,07287;0,19837;-0,36383
3,5275;-0,06554;0,18249;-0,35162
3,529;-0,05149;0,17088;-0,34306
3,5348;-0,04661;0,16233;-0,33696
3,5348;-0,02217;0,14706;-0,32107
3,535;-0,02217;0,14706;-0,32107
3,5368;-0,00507;0,13606;-0,3058
3,5388;0,0157;0,12873;-0,28931
3,5408;0,02853;0,12629;-0,28381
3,5426;0,05541;0,1214;-0,26549
3,5442;0,07862;0,11529;-0,24655
3,5469;0,09267;0,11163;-0,23677
3,5495;0,12138;0,10247;-0,21723
3,5535;0,15498;0,09452;-0,19768
3,5535;0,18858;0,08597;-0,17386
3,5544;0,20507;0,08047;-0,16042
3,5581;0,22278;0,07498;-0,14881
3,5594;0,25638;0,06276;-0,12193
3,5605;0,28754;0,04993;-0,09566
3,5624;0,30464;0,0426;-0,08161
3,5655;0,33213;0,02489;-0,05351
3,5663;0,35901;0,00595;-0,02664
3,5681;0,36939;-0,00444;-0,01014
3,5731;0,38833;-0,02459;0,02162
3,5732;0,40665;-0,05025;0,05155
3,5742;0,41276;-0,06186;0,0656
3,5798;0,42254;-0,08996;0,09431
3,5798;0,42742;-0,10401;0,10959
3,5801;0,43598;-0,1315;0,13891
3,5849;0,43842;-0,16387;0,16701
3,586;0,43964;-0,17853;0,17739
3,5868;0,44636;-0,21091;0,20305
3,5881;0,44636;-0,22862;0,21588
3,5936;0,44514;-0,26405;0,23787
3,5936;0,44392;-0,32331;0,26291
3,5947;0,44392;-0,32331;0,26291
3,5964;0,44636;-0,35874;0,28063
3,599;0,44819;-0,40333;0,2904
3,6003;0,45064;-0,4241;0,29101
3,6022;0,4488;-0,4693;0,29773
3,6044;0,45186;-0,49313;0,29712
3,6061;0,45491;-0,54078;0,30079
3,608;0,46224;-0,59392;0,29712
3,6139;0,46774;-0,62019;0,29712
3,614;0,4824;-0,70693;0,28979
3,6153;0,49401;-0,73625;0,2849
3,6175;0,50012;-0,76557;0,28368
3,6188;0,516;-0,82422;0,28124
3,6206;0,53066;-0,87797;0,27757
3,6225;0,53982;-0,90302;0,27757
3,6251;0,55937;-0,95067;0,28246
3,6285;0,56914;-0,97144;0,28429
3,6289;0,59236;-1,01236;0,2904
3,6341;0,61924;-1,05146;0,29407
3,6341;0,64611;-1,08506;0,29834
3,6352;0,66077;-1,10033;0,29834
3,6365;0,6962;-1,12904;0,30201
3,6388;0,71697;-1,14187;0,30018
3,6408;0,7579;-1,16447;0,29834
3,6424;0,78417;-1,17241;0,29651
3,6442;0,83243;-1,18707;0,29346
3,6471;0,88557;-1,20112;0,2904
3,6486;0,91245;-1,20479;0,28368
3,654;0,97354;-1,21212;0,28063
3,654;1,02852;-1,21761;0,27208
3,6549;1,05478;-1,21884;0,2678
3,6565;1,11037;-1,21639;0,26108
3,6588;1,13603;-1,21334;0,25925
3,6601;1,18856;-1,20417;0,25314
3,6629;1,23804;-1,19135;0,24825
3,6647;1,26187;-1,18218;0,25192
3,6664;1,30463;-1,1608;0,24642
3,6689;1,348;-1,13942;0,24703
3,6742;1,37182;-1,12721;0,24825
3,6742;1,4097;-1,10033;0,25253
3,6747;1,42985;-1,08445;0,25619
3,6764;1,47139;-1,05329;0,26475
3,6786;1,5111;-1,01542;0,27513
3,6808;1,52943;-0,9922;0,28063
3,6823;1,56852;-0,94517;0,29407
3,6843;1,60945;-0,88652;0,31056
3,6862;1,62716;-0,85537;0,31789
3,6883;1,66443;-0,7839;0,33805
3,6948;1,70658;-0,70693;0,36126
3,6948;1,74689;-0,6208;0,38448
3,6948;1,76278;-0,57498;0,39914
3,6964;1,78171;-0,52611;0,41319
3,6989;1,82325;-0,42899;0,4419
3,7007;1,85746;-0,32758;0,47
3,7025;1,87762;-0,27322;0,48649
3,7044;1,91427;-0,16693;0,52192
3,7062;1,94726;-0,06002;0,56163
3,7083;1,96436;-0,00566;0,57934
3,7139;1,99002;0,10491;0,62699
3,7139;2,0169;0,21853;0,67219
3,7149;2,02911;0,27412;0,69724
3,7166;2,04316;0,38407;0,74794
3,7186;2,05049;0,44027;0,77726
3,7212;2,05782;0,55328;0,82674
3,7232;2,05477;0,65713;0,88172
3,7248;2,05416;0,70906;0,90982
3,7273;2,04744;0,80313;0,96358
3,7299;2,0395;0,84955;0,99045
3,7338;2,02178;0,93263;1,04177
3,7342;1,99613;1,00899;1,09247
3,7348;1,98452;1,04625;1,11507
3,7362;1,94848;1,10734;1,15722
3,739;1,91427;1,15926;1,19937
3,7403;1,89228;1,18248;1,2177
3,7425;1,85196;1,21546;1,24702
3,7441;1,83058;1,23012;1,26107
3,746;1,78965;1,25456;1,28611
3,748;1,74323;1,26861;1,30077
3,7536;1,72124;1,27288;1,30933
3,7536;1,65587;1,27533;1,32093
3,7543;1,63449;1,27533;1,32215
3,7562;1,60762;1,27288;1,32276
3,7582;1,56486;1,25883;1,31971
3,7601;1,52026;1,23929;1,31177
3,7623;1,49949;1,22646;1,30688
3,7644;1,45673;1,19469;1,29283
3,7661;1,43718;1,17637;1,28489
3,7686;1,39259;1,133;1,26779
3,7739;1,35594;1,0829;1,2519
3,7739;1,32051;1,02732;1,23419
3,7747;1,30463;1,00044;1,2238
3,7765;1,27958;0,93874;1,21037
3,7789;1,26492;0,90759;1,19876
3,7805;1,24232;0,83978;1,17982
3,7823;1,23193;0,80496;1,17249
3,7847;1,21972;0,74021;1,14745
3,7865;1,20872;0,67485;1,12546
3,788;1,20628;0,64491;1,11935
3,7935;1,20872;0,58444;1,10469
3,7935;1,213;0,52763;1,08575
3,7946;1,21788;0,49953;1,08208
3,7964;1,2246;0,44516;1,06315
3,7988;1,23254;0,42195;1,05093
3,8005;1,2411;0,37125;1,02283
3,8025;1,25026;0,31871;0,99412
3,805;1,25637;0,29611;0,9764
3,8069;1,2637;0,24052;0,94525
3,8085;1,27164;0,18432;0,9141
3,8142;1,27714;0,15256;0,9031
3,8142;1,28691;0,06154;0,86339
3,8142;1,28691;0,06154;0,86339
3,8161;1,28874;-0,00993;0,83041
3,82;1,29607;-0,0869;0,80047
3,8207;1,30035;-0,12478;0,7852
3,8222;1,30218;-0,20236;0,75466
3,8246;1,30768;-0,28238;0,73084
3,8313;1,30829;-0,32086;0,72167
3,8313;1,31562;-0,40455;0,70518
3,834;1,32234;-0,49191;0,68808
3,8341;1,3315;-0,57315;0,67769
3,8351;1,33089;-0,61408;0,67403
3,8367;1,337;-0,65317;0,66853
3,8386;1,33945;-0,72342;0,66181
3,8404;1,34861;-0,78512;0,66486
3,842;1,34861;-0,81261;0,66853
3,8446;1,35044;-0,86148;0,66792
3,8475;1,35166;-0,89874;0,66608
3,8481;1,35166;-0,91096;0,66731
3,8532;1,35289;-0,93539;0,67464
3,8533;1,35105;-0,94883;0,68624
3,8546;1,34678;-0,95128;0,69052
3,8566;1,3425;-0,95067;0,69907
3,8582;1,34067;-0,94517;0,7064
3,86;1,33334;-0,93112;0,72228
3,8622;1,31745;-0,91035;0,729
3,8649;1,31012;-0,8963;0,73389
3,8662;1,29058;-0,86514;0,73878
3,8706;1,27958;-0,84438;0,74916
3,8751;1,25515;-0,80345;0,75955
3,8751;1,22888;-0,75275;0,76993
3,8751;1,21178;-0,72953;0,77115
3,8794;1,1794;-0,68311;0,77237
3,8796;1,14091;-0,63363;0,77665
3,8804;1,12442;-0,60614;0,77787
3,8822;1,08472;-0,55544;0,77665
3,8844;1,0615;-0,53467;0,77482
3,8865;1,02119;-0,49191;0,77543
3,888;0,98026;-0,45525;0,7736
3,8934;0,95827;-0,43876;0,77054
3,8934;0,89596;-0,39905;0,77115
3,8945;0,87458;-0,38745;0,77054
3,8963;0,85503;-0,38134;0,76932
3,8981;0,81288;-0,37157;0,76443
3,9001;0,77317;-0,37034;0,75833
3,9041;0,75424;-0,36973;0,75099
3,9053;0,70781;-0,3734;0,74428
3,9068;0,69071;-0,3789;0,73939
3,9084;0,65528;-0,39111;0,73206
3,9146;0,6174;-0,40883;0,72351
3,9146;0,58381;-0,43387;0,71007
3,915;0,56426;-0,44487;0,70213
3,9164;0,5331;-0,47419;0,68808
3,9192;0,516;-0,49007;0,68258
3,921;0,4824;-0,52001;0,67219
3,923;0,4708;-0,53772;0,66975
3,925;0,43842;-0,57621;0,66181
3,9272;0,40665;-0,62202;0,64837
3,9294;0,39383;-0,64523;0,64287
3,9337;0,36206;-0,69227;0,62821
3,9338;0,32969;-0,74542;0,61355
3,9348;0,31991;-0,77168;0,60927
3,9364;0,29487;-0,82361;0,605
3,9385;0,28265;-0,85293;0,605
3,94;0,26249;-0,90729;0,60805
3,9423;0,23989;-0,96777;0,60317
3,9457;0,23134;-0,99526;0,5995
3,947;0,21057;-1,05146;0,59156
3,9485;0,19652;-1,10521;0,5885
3,9539;0,19041;-1,13087;0,58362
3,9539;0,18063;-1,20723;0,5824
3,9542;0,18002;-1,20723;0,5824
3,9566;0,17697;-1,25365;0,58117
3,9586;0,17575;-1,29642;0,58606
3,9663;0,17514;-1,31352;0,58179
3,9663;0,1788;-1,34834;0,58423
3,9663;0,18552;-1,38866;0,58301
3,9668;0,18735;-1,40698;0,58545
3,9685;0,19713;-1,44486;0,58423
3,9744;0,20812;-1,4809;0,58423
3,9744;0,22095;-1,51144;0,58606
3,9753;0,22523;-1,52671;0,58301
3,9763;0,23378;-1,54321;0,5769
3,9808;0,24722;-1,56886;0,56774
3,9808;0,26005;-1,59696;0,5543
3,9823;0,26921;-1,60918;0,54452
3,9843;0,2857;-1,63056;0,5207
3,9863;0,29548;-1,64766;0,49443
3,9881;0,30036;-1,65744;0,48038
3,9934;0,31197;-1,67088;0,45167
3,9934;0,32419;-1,6776;0,41868
3,9942;0,32785;-1,68248;0,40036
3,9962;0,33702;-1,68676;0,36859
3,999;0,34068;-1,68798;0,34966
4,0004;0,34435;-1,6837;0,31117
4,0024;0,34618;-1,67393;0,27085
4,0043;0,35168;-1,66721;0,25253
4,0064;0,34862;-1,64461;0,2116
4,0085;0,34679;-1,63178;0,19144
4,0132;0,34679;-1,60307;0,14807
4,0136;0,34129;-1,56459;0,10409
4,0146;0,33396;-1,54259;0,08393
4,0165;0,32846;-1,49617;0,04422
4,0187;0,31991;-1,44119;0,00146
4,0202;0,31319;-1,41309;-0,01992
4,0224;0,30036;-1,34895;-0,05901
4,0245;0,29364;-1,31535;-0,07917
4,0264;0,27898;-1,24144;-0,11888
4,0285;0,26066;-1,16203;-0,15003
4,0346;0,25272;-1,12049;-0,16714
4,0347;0,22523;-0,99587;-0,20929
4,0351;0,2124;-0,95128;-0,22334
4,0373;0,20263;-0,90852;-0,23616
4,0384;0,18308;-0,8175;-0,25877
4,041;0,16048;-0,7277;-0,28015
4,0425;0,15253;-0,68127;-0,28809
4,0445;0,13115;-0,59026;-0,29847
4,0468;0,12016;-0,54505;-0,30702
4,0487;0,09939;-0,45525;-0,31558
4,0551;0,07862;-0,3679;-0,32046
4,0551;0,06213;-0,2836;-0,32535
4,0556;0,05235;-0,24389;-0,33024
4,0575;0,03647;-0,1712;-0,33573
4,06;0,02853;-0,13577;-0,34001
4,0613;0,02242;-0,07346;-0,34673
4,0628;0,01876;-0,04597;-0,34978
4,0652;0,01326;0,00656;-0,35834
4,0673;0,01265;0,05176;-0,36506
4,069;0,01387;0,07376;-0,37055
4,0754;0,01937;0,11041;-0,38033
4,0754;0,02853;0,14278;-0,39132
4,0754;0,03097;0,15683;-0,39804
4,0771;0,04441;0,1831;-0,40537
4,083;0,05663;0,19715;-0,41148
4,083;0,07373;0,22036;-0,41698
4,0831;0,09511;0,2448;-0,42553
4,0857;0,10611;0,25763;-0,42675
4,087;0,12688;0,28145;-0,43347
4,0889;0,14948;0,30588;-0,43592
4,0935;0,16231;0,31932;-0,43775
4,0942;0,18491;0,34987;-0,43836
4,0942;0,19224;0,36575;-0,43775
4,0975;0,21179;0,39996;-0,43714
4,0985;0,23073;0,43966;-0,43531
4,1;0,23622;0,46227;-0,43347
4,1023;0,24905;0,51052;-0,42614
4,1044;0,26005;0,56306;-0,42309
4,1066;0,25883;0,59055;-0,42126
4,1082;0,26554;0,65163;-0,4182
4,1135;0,26616;0,71516;-0,41454
4,1135;0,26066;0,77808;-0,41026
4,1144;0,25883;0,81229;-0,40782
4,1166;0,25638;0,84406;-0,40598
4,118;0,24661;0,90881;-0,40537
4,12;0,23378;0,96867;-0,39804
4,1222;0,22523;1,00166;-0,39804
4,1241;0,20935;1,05847;-0,39621
4,1269;0,18613;1,10856;-0,39316
4,1284;0,17575;1,133;-0,39255
4,1336;0,14887;1,17453;-0,3901
4,1336;0,12016;1,20996;-0,39193
4,1345;0,10428;1,22524;-0,38827
4,1364;0,07251;1,25395;-0,39071
4,1383;0,05235;1,26128;-0,39316
4,1401;0,01753;1,2796;-0,39621
4,1425;-0,02401;1,28754;-0,39988
4,1448;-0,046;1,2906;-0,4011
4,1471;-0,08998;1,28877;-0,40537
4,1497;-0,11075;1,28754;-0,41331
4,1537;-0,15778;1,27227;-0,42431
4,1537;-0,2091;1,257;-0,43347
4,1545;-0,23292;1,24539;-0,43775
4,1563;-0,28301;1,21485;-0,44447
4,1587;-0,33249;1,18064;-0,45058
4,1609;-0,3557;1,16048;-0,45424
4,1635;-0,40335;1,111;-0,45608
4,1649;-0,42412;1,0829;-0,45241
4,1666;-0,46627;1,02487;-0,44508
4,1683;-0,50659;0,95279;-0,43347
4,1749;-0,52247;0,91186;-0,42003
4,1749;-0,5689;0,78114;-0,38216
4,1749;-0,57928;0,73105;-0,36445
4,1766;-0,59394;0,68218;-0,3449
4,1783;-0,60738;0,57405;-0,3058
4,18;-0,61593;0,45432;-0,25938
4,1832;-0,6196;0,39202;-0,23494
4,1851;-0,6251;0,26312;-0,18119
4,1864;-0,62265;0,2002;-0,15492
4,1884;-0,61899;0,06276;-0,09689
4,1934;-0,61593;-0,07652;-0,03702
4,1934;-0,61349;-0,21091;0,02529
4,1945;-0,60921;-0,27749;0,05705
4,1966;-0,61166;-0,40516;0,12058
4,1989;-0,61227;-0,46442;0,14929
4,2024;-0,61777;-0,57682;0,20732
4,2034;-0,62143;-0,62935;0,23481
4,2045;-0,63121;-0,72526;0,29223
4,2065;-0,65075;-0,8065;0,34416
4,2086;-0,65869;-0,84071;0,37165
4,2169;-0,67641;-0,89935;0,41685
4,2169;-0,69474;-0,97082;0,46267
4,2169;-0,70817;-1,00015;0,49199
4,2169;-0,72222;-1,0258;0,53475
4,2189;-0,73078;-1,03069;0,55491
4,2209;-0,73627;-1,02519;0,59217
4,2231;-0,73811;-0,99587;0,62027
4,2254;-0,73383;-0,97449;0,63493
4,2267;-0,71612;-0,91646;0,66059
4,2301;-0,68313;-0,8401;0,69296
4,2337;-0,6648;-0,79673;0,70579
4,2337;-0,5805;-0,64035;0,75161
4,2345;-0,5805;-0,64035;0,75161
4,2367;-0,50903;-0,52123;0,77909
4,2382;-0,43023;-0,39478;0,80781
4,2401;-0,38319;-0,32514;0,81941
4,2428;-0,29706;-0,17731;0,83285
4,2444;-0,20849;-0,02643;0,8359
4,246;-0,16573;0,05115;0,83407
4,2489;-0,08631;0,20509;0,82186
4,2533;-0,01912;0,35903;0,78826
4,2533;0,03464;0,51052;0,73267
4,2543;0,05846;0,58749;0,69968
4,2565;0,0719;0,66324;0,66303
4,2586;0,09389;0,81901;0,56957
4,2604;0,09145;0,97722;0,46144
4,2628;0,08351;1,05786;0,40097
4,2644;0,04502;1,22401;0,27452
4,2666;-0,01301;1,39384;0,14257
4,2687;-0,05333;1,48302;0,07538
4,2742;-0,14618;1,6559;-0,05779
4,2742;-0,25797;1,82022;-0,18546
4,275;-0,31844;1,89963;-0,24349
4,2771;-0,44856;2,04868;-0,35895
4,2787;-0,51942;2,1171;-0,41454
4,2804;-0,6648;2,24294;-0,52083
4,2828;-0,81324;2,3419;-0,6204
4,2849;-0,88716;2,38405;-0,67049
4,2866;-1,03682;2,44452;-0,76212
4,2888;-1,11073;2,46041;-0,80488
4,2938;-1,25184;2,46407;-0,88918
4,2938;-1,39601;2,43475;-0,9637
4,2948;-1,46198;2,40848;-1,00646
4,2967;-1,59026;2,32846;-1,0871
4,2988;-1,70755;2,21423;-1,17018
4,3011;-1,76253;2,14581;-1,21416
4,3024;-1,85294;1,98271;-1,30212
4,3051;-1,89386;1,88925;-1,34549
4,3076;-1,96289;1,6785;-1,43712
4,3095;-2,00687;1,4311;-1,5312
4,3138;-2,01543;1,2906;-1,57457
4,3138;-2,00077;0,8013;-1,70957
4,3145;-1,98061;0,6162;-1,75294
4,3166;-1,95067;0,42073;-1,79631
4,3184;-1,8676;-0,00566;-1,87328
4,3206;-1,75092;-0,47114;-1,92643
4,3227;-1,68128;-0,71121;-1,95025
4,3255;-1,53467;-1,19868;-1,98018
4,3284;-1,45954;-1,43447;-1,98446
4,3292;-1,31232;-1,8749;-1,98079
4,3341;-1,17976;-2,25975;-1,94903
4,3341;-1,07103;-2,56457;-1,90321
4,3346;-1,03315;-2,68552;-1,88
4,3365;-0,96229;-2,87733;-1,81769
4,3389;-0,93358;-2,94453;-1,78776
4,3405;-0,89815;-3,027;-1,7279
4,3428;-0,88777;-3,04899;-1,69613
4,3448;-0,87372;-3,04166;-1,64176
4,3513;-0,87005;-2,98912;-1,59167
4,3513;-0,86822;-2,94392;-1,57518
4,36;-0,87128;-2,82297;-1,53792
4,3601;-0,87799;-2,67025;-1,50004
4,3601;-0,88288;-2,58534;-1,48905
4,3601;-0,88838;-2,39842;-1,46706
4,3601;-0,88655;-2,30495;-1,46217
4,3606;-0,87616;-2,12047;-1,45973
4,3633;-0,85784;-1,92072;-1,4695
4,3648;-0,84501;-1,82604;-1,475
4,369;-0,81508;-1,633;-1,49577
4,369;-0,77415;-1,44119;-1,51654
4,3736;-0,75338;-1,34223;-1,52631
4,3736;-0,67702;-1,0594;-1,56663
4,3745;-0,67702;-1,0594;-1,56663
4,3778;-0,62265;-0,87064;-1,5929
4,3798;-0,57134;-0,68555;-1,61244
4,3808;-0,54629;-0,59514;-1,62405
4,3834;-0,50415;-0,42166;-1,64238
4,3844;-0,46933;-0,25794;-1,65398
4,3868;-0,45589;-0,17731;-1,66314
4,3881;-0,43512;-0,0191;-1,66559
4,393;-0,43023;0,12385;-1,66803
4,393;-0,43878;0,2564;-1,6607
4,3942;-0,44672;0,31932;-1,65154
4,3962;-0,4565;0,38163;-1,63749
4,398;-0,49315;0,49525;-1,61366
4,4001;-0,54141;0,59421;-1,5764
4,402;-0,56768;0,64064;-1,55441
4,4041;-0,62998;0,72555;-1,50127
4,4066;-0,70145;0,79824;-1,44018
4,4086;-0,73811;0,82878;-1,40475
4,4133;-0,81691;0,87888;-1,33389
4,4134;-0,89449;0,9082;-1,25692
4,4146;-0,93297;0,91736;-1,21782
4,4167;-1,00383;0,92164;-1,13841
4,4183;-1,04049;0,92041;-1,09993
4,4208;-1,1089;0,90514;-1,0254
4,4224;-1,16571;0,87521;-0,95576
4,4247;-1,19076;0,8575;-0,92155
4,4264;-1,23718;0,81107;-0,85864
4,4285;-1,25979;0,78297;-0,82382
4,434;-1,29338;0,72005;-0,75601
4,434;-1,31293;0,65224;-0,68087
4,4355;-1,32576;0,61437;-0,64422
4,4371;-1,33614;0,5319;-0,56175
4,4389;-1,33614;0,44822;-0,47379
4,4411;-1,33248;0,40179;-0,42798
4,4429;-1,3227;0,31077;-0,33268
4,4443;-1,31232;0,26801;-0,28503
4,4463;-1,28422;0,17577;-0,18241
4,4486;-1,25673;0,09025;-0,07917
4,4559;-1,23352;0,04993;-0,02175
4,4559;-1,1706;-0,06064;0,14441
4,4559;-1,148;-0,08873;0,20244
4,4572;-1,12295;-0,11622;0,2623
4,4589;-1,06736;-0,15104;0,37531
4,461;-1,01666;-0,16387;0,49199
4,468;-0,98734;-0,16143;0,54819
4,468;-0,93053;-0,13577;0,65875
4,468;-0,90182;-0,10645;0,71129
4,4683;-0,84379;-0,0081;0,81391
4,4757;-0,78453;0,15011;0,90554
4,4757;-0,72406;0,36392;0,97701
4,4757;-0,69596;0,47876;1,00939
4,477;-0,6422;0,73471;1,07048
