time;X_value;Y_value;Z_value
Started:;окт. 22 2020;13:07:16:122; 
38,4678;0,38548;-8,13814;1,57304
38,4700;0,55787;-8,41348;1,24023
38,4755;0,64885;-8,72953;0,79490
38,4755;0,69673;-8,81333;0,71110
38,4761;0,74462;-8,81333;0,63688
38,4777;0,81645;-8,94022;0,56744
38,4803;0,95053;-9,00008;0,45491
38,4817;1,01517;-9,01205;0,39266
38,4838;1,12291;-8,98571;0,24900
38,4853;1,21869;-8,96177;0,11493
38,4877;1,25221;-8,97135;0,05267
38,4904;1,39586;-9,01684;-0,06704
38,4956;1,88908;-9,02402;-0,17478
38,4967;1,88908;-8,99050;-0,18915
38,4968;2,02077;-8,95698;-0,18675
38,4981;2,12612;-8,92586;-0,18196
38,4994;2,31287;-8,83487;-0,22506
38,5016;2,48526;-8,72474;-0,27774
38,5040;2,56666;-8,66488;-0,30168
38,5059;2,72229;-8,53320;-0,32802
38,5109;2,86116;-8,43024;-0,31126
38,5109;2,92341;-8,39433;-0,33759
38,5161;3,11735;-8,31532;-0,33999
38,5161;3,11735;-8,31532;-0,33999
38,5169;3,14368;-8,31053;-0,39745
38,5177;3,18917;-8,36799;-0,56505
38,5206;3,23467;-8,37996;-0,64885
38,5216;3,32565;-8,40869;-0,76138
38,5233;3,39269;-8,41827;-0,86194
38,5267;3,40945;-8,42066;-0,91940
38,5278;3,45733;-8,46376;-1,08221
38,5292;3,55310;-8,49968;-1,13728
38,5349;3,75901;-8,62418;-1,36713
38,5351;3,86436;-8,67206;-1,41741
38,5357;3,86436;-8,67206;-1,41741
38,5372;4,01759;-8,83248;-1,53234
38,5395;4,15646;-8,95219;-1,64487
38,5416;4,18040;-9,00966;-1,70712
38,5434;4,15886;-9,08388;-1,76697
38,5456;4,17801;-9,11500;-1,82444
38,5473;4,19956;-9,16768;-1,86035
38,5491;4,21392;-9,21556;-1,92260
38,5543;4,14928;-9,31373;-1,91303
38,5543;4,10858;-9,32809;-1,90105
38,5558;4,06308;-9,34007;-1,88669
38,5574;4,02478;-9,35204;-1,87232
38,5591;3,93619;-9,34964;-1,84599
38,5623;3,84999;-9,33528;-1,73585
38,5638;3,78535;-9,32331;-1,66163
38,5656;3,68958;-9,29936;-1,48684
38,5682;3,63930;-9,27781;-1,35037
38,5698;3,57226;-9,21317;-1,08221
38,5746;3,59620;-9,14374;-0,48125
38,5746;3,59620;-9,14374;-0,48125
38,5775;3,58423;-9,11979;-0,29928
38,5781;3,62014;-9,09346;0,04549
38,5803;3,66803;-9,07430;0,20591
38,5811;3,77338;-9,08148;0,49561
38,5849;3,82126;-9,10303;0,63927
38,5862;3,86436;-9,19402;0,96010
38,5876;3,89549;-9,30415;1,18756
38,5904;3,91703;-9,36640;1,27136
38,5960;4,08703;-9,69921;1,44614
38,5960;4,08703;-9,69921;1,44614
38,5960;4,13012;-9,80695;1,42220
38,5976;4,19716;-10,04159;1,32882
38,5995;4,29533;-10,15651;1,26897
38,6038;4,35519;-10,37439;1,08221
38,6051;4,44377;-10,61861;0,83321
38,6055;4,48927;-10,73353;0,67997
38,6075;4,51560;-10,97536;0,37111
38,6096;4,48208;-11,21239;0,04549
38,6146;4,29293;-11,47815;-0,41900
38,6148;4,21871;-11,47815;-0,55308
38,6160;4,14210;-11,62660;-0,65364
38,6181;4,06787;-11,67448;-0,71589
38,6200;3,92900;-11,71040;-0,73504
38,6223;3,86197;-11,67688;-0,69434
38,6242;3,74704;-11,58111;-0,52435
38,6270;3,67761;-11,41111;-0,22985
38,6282;3,66803;-11,31774;-0,05986
38,6295;3,69197;-11,06873;0,26816
38,6361;3,96492;-10,47495;0,73744
38,6361;3,96492;-10,47495;0,73744
38,6361;4,06069;-10,30735;0,77814
38,6384;4,16843;-10,14933;0,78772
38,6396;4,44138;-9,83089;0,70392
38,6456;4,73827;-9,56752;0,51956
38,6456;4,89150;-9,45499;0,40224
38,6456;5,20276;-9,29218;0,12690
38,6482;5,49965;-9,20359;-0,12211
38,6501;5,63373;-9,20120;-0,23224
38,6554;6,10061;-9,31612;-0,42139
38,6555;6,10061;-9,31612;-0,42139
38,6557;6,19878;-9,36161;-0,39984
38,6583;6,39990;-9,48851;-0,27534
38,6598;6,49567;-9,53879;-0,17239
38,6614;6,66566;-9,68245;0,09338
38,6633;6,77819;-9,75428;0,40942
38,6658;6,82368;-9,79498;0,59139
38,6671;6,90030;-9,87399;0,98165
38,6707;6,84044;-9,90272;1,38629
38,6748;6,66087;-9,99849;2,00401
38,6748;6,66087;-9,99849;2,00401
38,6757;6,54355;-10,02722;2,17400
38,6776;6,28976;-10,08708;2,42779
38,6797;6,00245;-10,14215;2,41582
38,6817;5,85640;-10,19003;2,31766
38,6849;5,54275;-10,30496;1,98485
38,6864;5,23388;-10,48213;1,53473
38,6881;5,08544;-10,58988;1,29051
38,6901;4,79334;-10,85804;0,82363
38,6954;4,38631;-11,28182;0,32323
38,6954;4,24026;-11,41351;0,27295
38,6962;4,08224;-11,53322;0,26816
38,6981;3,91225;-11,63139;0,29450
38,6991;3,51958;-11,76547;0,44055
38,7016;3,05031;-11,81814;0,69913
38,7037;2,82046;-11,80856;0,83800
38,7056;2,37273;-11,72955;1,05109
38,7077;2,16203;-11,66251;1,13249
38,7100;1,80768;-11,44703;1,19474
38,7156;1,24263;-10,90832;0,79969
38,7156;1,24263;-10,90832;0,79969
38,7182;1,13010;-10,78142;0,62969
38,7182;0,94574;-10,53481;0,22746
38,7194;0,88349;-10,40552;-0,01676
38,7219;0,77814;-10,18046;-0,54111
38,7248;0,73265;-10,08469;-0,83081
38,7267;0,63688;-9,90512;-1,46769
38,7279;0,49083;-9,82371;-2,17879
38,7298;0,41421;-9,82850;-2,53075
38,7351;0,11971;-10,06793;-3,74943
38,7352;0,11971;-10,06793;-3,74943
38,7361;0,02394;-10,17567;-3,93140
38,7378;-0,22985;-10,52284;-4,12294
38,7398;-0,54111;-10,75987;-4,06308
38,7421;-0,73265;-11,34647;-3,94816
38,7438;-1,15404;-12,03123;-3,56268
38,7460;-1,35516;-12,38558;-3,32086
38,7480;-1,70472;-13,10387;-2,78215
38,7500;-2,02077;-13,85567;-2,21710
38,7549;-2,20752;-14,84211;-1,26657
38,7550;-2,27935;-15,12703;-0,94334
38,7556;-2,35118;-15,38800;-0,61293
38,7617;-2,40625;-15,62743;-0,27534
38,7617;-2,51159;-16,11107;0,33520
38,7639;-2,53075;-16,33614;0,59617
38,7652;-2,54511;-16,77189;1,04869
38,7692;-2,54751;-17,20286;1,41741
38,7692;-2,55948;-17,42074;1,58262
38,7720;-2,56906;-17,83495;1,90105
38,7763;-2,45174;-18,20128;2,37033
38,7763;-2,45174;-18,20128;2,37033
38,7770;-2,39427;-18,24198;2,41822
38,7784;-2,32963;-18,28508;2,44216
38,7805;-2,15964;-18,32817;2,39906
38,7810;-1,99204;-18,25395;2,35118
38,7830;-1,91542;-18,20846;2,34878
38,7868;-1,76937;-18,11029;2,32245
38,7874;-1,64726;-17,94748;2,25780
38,7894;-1,57783;-17,85890;2,21710
38,7942;-1,44375;-17,49018;1,89387
38,7942;-1,44375;-17,49018;1,89387
38,7950;-1,42938;-17,39201;1,80768
38,7979;-1,39826;-17,19568;1,60656
38,7998;-1,39347;-17,09273;1,48924
38,8018;-1,37671;-16,87485;1,25221
38,8038;-1,40783;-16,67373;1,04151
38,8056;-1,44614;-16,56120;0,94813
38,8073;-1,60416;-16,39839;0,79729
38,8099;-1,86514;-16,33853;0,66561
38,8151;-2,16921;-15,98178;0,50280
38,8151;-2,16921;-15,98178;0,50280
38,8160;-2,25780;-15,81179;0,44055
38,8178;-2,36075;-15,40237;0,19154
38,8198;-2,32484;-14,96901;-0,23703
38,8217;-2,23625;-14,77028;-0,52195
38,8238;-2,02316;-14,43987;-1,13728
38,8263;-1,79571;-14,11425;-1,64247
38,8274;-1,66163;-13,93229;-1,83641
38,8302;-1,28333;-13,49413;-2,12851
38,8346;-0,34717;-12,71839;-2,41103
38,8346;-0,00958;-12,48375;-2,51159
38,8356;0,28971;-12,27784;-2,59779
38,8377;0,56026;-12,10067;-2,64807
38,8404;1,03672;-11,79659;-2,72229
38,8417;1,36953;-11,50449;-2,74863
38,8438;1,47487;-11,37759;-2,73666
38,8461;1,70472;-11,08789;-2,66962
38,8478;1,84359;-10,92747;-2,64089
38,8499;2,02556;-10,58988;-2,58821
38,8556;2,46131;-9,85962;-2,35597
38,8556;2,46131;-9,85962;-2,35597
38,8556;2,57863;-9,68484;-2,32005
38,8584;2,79651;-9,37359;-2,19316
38,8604;2,92341;-9,21796;-2,13330
38,8615;3,18678;-8,92825;-2,02556
38,8639;3,53156;-8,79178;-1,99922
38,8667;3,65366;-8,57869;-2,00161
38,8680;3,75662;-8,46137;-1,97049
38,8700;3,72070;-8,41827;-1,94894
38,8748;3,26819;-8,36081;-1,78613
38,8755;3,26819;-8,36081;-1,78613
38,8764;3,13650;-8,33208;-1,72388
38,8783;3,07185;-8,09983;-1,67120
38,8799;3,27058;-7,90590;-1,68078
38,8819;3,36635;-7,50366;-1,65205
38,8838;3,55071;-7,12536;-1,53473
38,8864;3,62014;-6,94100;-1,45572
38,8882;3,69676;-6,59862;-1,34319
38,8897;3,68958;-6,35919;-1,24981
38,8963;3,78295;-5,99526;-0,80687
38,8963;3,78295;-5,99526;-0,80687
38,8963;3,82366;-5,92344;-0,71828
38,9001;3,85478;-5,86358;-0,61293
38,9021;3,89309;-5,80133;-0,46210
38,9021;3,94816;-5,71274;-0,45012
38,9039;3,99844;-5,59303;-0,44294
38,9060;3,91703;-5,58584;-0,51956
38,9082;3,86675;-5,61697;-0,57702
38,9120;3,73028;-5,71035;-0,68716
38,9142;3,37114;-5,93301;-0,73025
38,9142;3,37114;-5,93301;-0,73025
38,9155;3,28973;-5,98329;-0,70871
38,9174;3,19636;-6,01442;-0,67279
38,9191;3,01200;-6,03357;-0,64406
38,9212;2,89468;-5,95935;-0,58181
38,9234;2,86834;-5,89949;-0,56026
38,9252;2,78215;-5,79175;-0,51716
38,9270;2,62652;-5,76302;-0,55308
38,9294;2,57863;-5,71274;-0,57941
38,9346;2,29372;-5,54035;-0,41900
38,9346;2,29372;-5,54035;-0,41900
38,9352;2,21710;-5,49007;-0,36632
38,9378;2,05908;-5,40148;-0,23703
38,9394;2,00161;-5,35599;-0,17239
38,9413;1,87951;-5,22431;-0,06225
38,9443;1,71909;-5,11417;-0,01676
38,9451;1,62092;-5,06629;0,00000
38,9471;1,45811;-4,96333;0,03831
38,9498;1,35277;-4,82686;0,00239
38,9542;1,23545;-4,58982;-0,11014
38,9543;1,23545;-4,58982;-0,11014
38,9556;1,16122;-4,52997;-0,12929
38,9579;1,03912;-4,38152;-0,17239
38,9593;0,98644;-4,25223;-0,22267
38,9613;0,92419;-4,20914;-0,22267
38,9640;0,82842;-4,12294;-0,23464
38,9657;0,77814;-4,01999;-0,22267
38,9680;0,75659;-3,98168;-0,21309
38,9699;0,72307;-3,91225;-0,20830
38,9758;0,54829;-3,86197;-0,17239
38,9759;0,54829;-3,84999;-0,16999
38,9762;0,51716;-3,83084;-0,16281
38,9778;0,46928;-3,83802;-0,14126
38,9795;0,44534;-3,78535;-0,17478
38,9816;0,49083;-3,71352;-0,24661
38,9839;0,50280;-3,69676;-0,28252
38,9852;0,49801;-3,69197;-0,34238
38,9870;0,49322;-3,68958;-0,36632
38,9903;0,42618;-3,66803;-0,39984
38,9949;0,33520;-3,67282;-0,45252
38,9949;0,33520;-3,67282;-0,45252
38,9977;0,31365;-3,68000;-0,46928
38,9983;0,27295;-3,67042;-0,51956
38,9990;0,23943;-3,66324;-0,52913
39,0016;0,13408;-3,68000;-0,53871
39,0043;0,03352;-3,66563;-0,51716
39,0052;0,01197;-3,61775;-0,52674
39,0070;-0,01915;-3,56508;-0,53632
39,0124;0,00479;-3,52916;-0,54589
39,0175;0,03591;-3,42860;-0,73265
39,0175;0,03591;-3,42860;-0,73265
39,0176;0,05746;-3,39987;-0,81166
39,0194;0,15084;-3,35677;-0,98644
39,0203;0,22506;-3,32325;-1,13249
39,0217;0,27534;-3,30649;-1,21869
39,0234;0,38787;-3,30649;-1,40305
39,0258;0,45970;-3,32325;-1,48924
39,0294;0,66321;-3,38311;-1,65923
39,0301;0,88349;-3,45254;-1,82444
39,0345;1,15643;-3,59620;-1,99443
39,0345;1,24023;-3,63451;-2,01359
39,0356;1,32882;-3,67521;-2,02556
39,0375;1,42699;-3,72070;-2,03034
39,0396;1,64008;-3,81169;-2,06865
39,0412;1,72148;-3,86915;-2,08302
39,0432;1,86753;-3,93858;-2,15485
39,0450;2,11414;-4,03435;-2,28174
39,0469;2,22907;-4,08463;-2,32963
39,0493;2,47807;-4,26181;-2,37273
39,0551;3,10537;-4,62095;-2,59539
39,0551;3,10537;-4,62095;-2,59539
39,0562;3,23467;-4,73109;-2,69835
39,0575;3,33044;-4,86996;-2,80370
39,0602;3,51001;-5,15487;-3,04791
39,0610;3,76380;-5,43022;-3,28255
39,0637;3,87154;-5,57627;-3,41424
39,0656;4,10618;-5,89949;-3,64887
39,0676;4,33843;-6,29455;-3,81647
39,0701;4,44138;-6,50285;-3,90027
39,0765;4,47011;-7,48929;-4,16843
39,0765;4,47011;-7,48929;-4,16843
39,0765;4,39110;-7,77660;-4,28096
39,0771;4,43180;-8,30334;-4,72390
39,0795;4,47729;-8,56432;-5,03516
39,0824;4,57546;-9,17007;-5,80612
39,0835;4,70714;-9,81174;-6,69918
39,0855;4,84601;-10,13018;-7,11578
39,0873;5,26501;-10,78621;-7,78618
39,0894;5,66964;-11,50449;-8,21476
39,0956;6,48848;-12,59389;-8,13335
39,0957;6,48848;-12,59389;-8,13335
39,0957;6,96016;-12,88599;-7,85562
39,0976;8,13575;-13,41033;-6,88833
39,0994;9,29936;-13,90595;-5,46613
39,1014;9,86441;-14,14298;-4,67602
39,1034;10,87719;-14,63860;-3,14608
39,1060;11,52364;-15,28266;-2,08541
39,1070;11,71758;-15,65616;-1,75500
39,1094;11,81096;-16,50374;-1,45572
39,1144;11,38957;-17,90199;-1,83641
39,1144;11,11662;-18,38324;-2,12372
39,1153;10,83409;-18,82379;-2,47568
39,1175;10,56594;-19,19011;-2,85398
39,1198;10,15172;-19,75277;-3,57944
39,1221;9,98652;-20,05205;-4,25702
39,1236;10,01286;-20,09036;-4,56828
39,1253;10,14454;-19,99220;-5,07826
39,1278;10,22595;-19,83657;-5,25064
39,1302;10,34087;-19,29786;-5,45416
39,1343;10,47016;-17,23160;-5,21473
39,1343;10,47016;-17,23160;-5,21473
39,1361;10,49411;-16,56359;-5,04713
39,1383;10,52284;-15,08633;-4,63771
39,1404;10,51565;-14,25551;-4,43899
39,1417;10,38636;-12,57234;-4,08463
39,1474;10,02243;-11,73434;-3,65845
39,1474;9,71836;-10,11581;-3,43100
39,1478;8,93304;-8,61699;-2,93059
39,1498;8,45658;-7,95857;-2,66962
39,1548;6,18920;-5,98090;-1,46530
39,1548;6,18920;-5,98090;-1,46530
39,1556;5,57148;-5,67443;-1,14925
39,1577;4,18998;-5,38233;-0,69195
39,1611;2,71990;-5,47571;-0,46688
39,1616;1,96570;-5,67683;-0,39745
39,1639;0,45731;-6,33286;-0,22027
39,1657;-0,28492;-6,80213;-0,12211
39,1685;-1,71191;-7,93223;0,09817
39,1697;-2,94256;-9,20359;0,30886
39,1751;-4,47251;-11,25309;0,53392
39,1751;-4,95854;-11,98095;0,53871
39,1757;-5,46852;-12,73994;0,53632
39,1777;-5,97372;-13,50132;0,51956
39,1794;-6,93143;-14,99534;0,48843
39,1818;-7,35761;-15,70644;0,50519
39,1842;-8,17166;-17,06160;0,54829
39,1858;-8,83727;-18,21325;0,60575
39,1881;-9,07430;-18,69689;0,61772
39,1898;-9,46217;-19,48221;0,63209
39,1949;-9,50288;-20,14543;0,16281
39,1949;-9,50288;-20,14543;0,16281
39,1958;-9,32331;-20,12627;-0,11971
39,1979;-8,68643;-20,02093;-0,46449
39,2000;-8,26264;-19,62108;-1,15643
39,2021;-7,24268;-18,99378;-1,70712
39,2043;-6,73270;-18,64901;-1,91303
39,2052;-5,76063;-17,95227;-2,29372
39,2075;-4,89390;-17,28188;-2,60497
39,2099;-4,48208;-16,90598;-2,71750
39,2158;-2,85158;-15,23477;-2,71511
39,2158;-2,85158;-15,23477;-2,71511
39,2163;-2,47568;-14,80620;-2,71032
39,2178;-1,78613;-13,98496;-2,93299
39,2198;-1,46530;-13,63540;-3,16044
39,2219;-0,88349;-12,96979;-3,68239
39,2241;-0,46449;-12,38080;-4,06069
39,2258;-0,30168;-12,13179;-4,12773
39,2276;-0,09577;-11,66970;-3,90506
39,2293;-0,04549;-11,32013;-3,16523
39,2348;-0,06465;-10,97775;-1,39826
39,2349;-0,06465;-10,97775;-1,39826
39,2362;-0,06704;-10,91311;-0,77096
39,2376;-0,03113;-10,77184;0,39984
39,2399;0,09098;-10,63058;1,22587
39,2423;0,13887;-10,61382;1,53234
39,2439;0,25858;-10,59467;1,97288
39,2459;0,45012;-10,60185;2,21470
39,2480;0,60575;-10,56833;2,28893
39,2495;0,92419;-10,52763;2,40385
39,2551;1,31446;-10,53720;2,67440
39,2562;1,31446;-10,53720;2,67440
39,2562;1,37671;-10,53720;2,73426
39,2580;1,44135;-10,52763;2,74863
39,2639;1,55149;-10,50608;2,67919
39,2640;1,61614;-10,48692;2,43977
39,2645;1,62332;-10,47495;2,27696
39,2674;1,61374;-10,43664;1,91303
39,2691;1,59459;-10,41988;1,70951
39,2702;1,60895;-10,32411;1,31206
39,2754;1,52036;-10,10623;0,57702
39,2754;1,52036;-10,10623;0,57702
39,2760;1,47248;-10,05595;0,41182
39,2783;1,36474;-9,94103;0,18915
39,2809;1,28094;-9,90512;0,07662
39,2816;1,09179;-9,81892;-0,10774
39,2841;0,91701;-9,77582;-0,24422
39,2858;0,82363;-9,63935;-0,26337
39,2872;0,69195;-9,46936;-0,24661
39,2893;0,64645;-9,36640;-0,21548
39,2949;0,55068;-8,95938;-0,08141
39,2949;0,55068;-8,95938;-0,08141
39,2953;0,56505;-8,86600;-0,03352
39,2975;0,60815;-8,70558;0,09338
39,2995;0,67997;-8,60981;0,20830
39,3018;0,73265;-8,55714;0,24900
39,3038;0,90982;-8,49010;0,29928
39,3057;1,01517;-8,49010;0,32802
39,3079;1,27615;-8,52122;0,33759
39,3099;1,51318;-8,62178;0,31604
39,3148;1,84599;-8,85163;0,29928
39,3148;2,00401;-8,93783;0,28492
39,3151;2,16921;-9,02642;0,26576
39,3175;2,34878;-9,10782;0,23703
39,3193;2,76060;-9,25387;0,17718
39,3220;2,97369;-9,32570;0,14126
39,3240;3,40945;-9,47175;0,07662
39,3255;3,77817;-9,60822;0,07183
39,3279;3,95534;-9,66090;0,04789
39,3302;4,29054;-9,74470;-0,04310
39,3355;4,65926;-9,90990;-0,16999
39,3355;4,65926;-9,90990;-0,16999
39,3357;4,69038;-9,95779;-0,21788
39,3376;4,71433;-9,99370;-0,28252
39,3401;4,68799;-10,03680;-0,44534
39,3416;4,58025;-10,08229;-0,60096
39,3444;4,51081;-10,07750;-0,67519
39,3466;4,33843;-10,05835;-0,81166
39,3485;4,10139;-9,98413;-0,88349
39,3502;3,95295;-9,92188;-0,90264
39,3551;3,29931;-9,56752;-0,79250
39,3551;3,29931;-9,56752;-0,79250
39,3557;3,14129;-9,44302;-0,74462
39,3580;2,80848;-9,16050;-0,63927
39,3602;2,64089;-9,01684;-0,60096
39,3619;2,30569;-8,73192;-0,52435
39,3636;1,97767;-8,44221;-0,43815
39,3660;1,80768;-8,26504;-0,38548
39,3682;1,36953;-7,87956;-0,28731
39,3705;0,95292;-7,49647;-0,25379
39,3759;0,50519;-7,01523;-0,29928
39,3760;0,35675;-6,87636;-0,32802
39,3762;0,20351;-6,87636;-0,32802
39,3781;0,05746;-6,66087;-0,39266
39,3796;-0,21788;-6,47412;-0,36632
39,3818;-0,35196;-6,40229;-0,31365
39,3841;-0,57941;-6,26103;-0,18675
39,3860;-0,74223;-6,13174;-0,01437
39,3881;-0,76856;-6,05991;0,07901
39,3894;-0,81166;-5,95217;0,30407
39,3964;-0,69913;-5,84203;0,55068
39,3964;-0,65364;-5,80851;0,57941
39,3966;-0,64645;-5,77739;0,60575
39,3975;-0,66800;-5,74626;0,66321
39,4003;-0,70392;-5,66964;0,83800
39,4017;-0,68476;-5,62415;0,85715
39,4039;-0,67279;-5,58824;0,81884
39,4056;-0,62730;-5,51162;0,79250
39,4079;-0,57463;-5,46374;0,85715
39,4102;-0,57463;-5,41106;0,91940
39,4154;-0,71110;-5,44219;1,23066
39,4155;-0,71110;-5,44219;1,23066
39,4157;-0,70392;-5,49725;1,25699
39,4181;-0,60815;-5,65528;1,20911
39,4201;-0,49561;-5,74626;1,18277
39,4222;-0,24182;-5,91386;1,14686
39,4239;0,05028;-6,05752;1,15404
39,4259;0,19633;-6,13892;1,19474
39,4272;0,41900;-6,31370;1,29530
39,4292;0,50519;-6,40708;1,31206
39,4351;0,77096;-6,81171;1,46769
39,4353;0,81645;-6,81171;1,50121
39,4369;0,81645;-6,92185;1,50121
39,4374;0,91461;-7,19719;1,43896
39,4394;0,96250;-7,47971;1,13249
39,4412;0,97686;-7,60661;0,93856
39,4431;1,03193;-7,80773;0,60096
39,4464;1,03193;-7,89153;0,44055
39,4477;1,02954;-8,08786;0,12450
39,4491;1,12531;-8,26743;-0,08141
39,4543;1,33361;-8,43264;-0,29928
39,4543;1,44135;-8,47573;-0,35675
39,4553;1,53952;-8,52122;-0,41660
39,4580;1,62811;-8,56193;-0,47646
39,4604;1,77895;-8,64812;-0,59617
39,4619;1,85077;-8,68643;-0,64645
39,4644;1,99204;-8,72953;-0,71349
39,4665;2,12133;-8,76544;-0,76617
39,4675;2,19076;-8,77502;-0,76856
39,4710;2,32724;-8,77981;-0,73983
39,4759;2,52835;-8,75107;-0,70631
39,4760;2,52835;-8,75107;-0,70631
39,4760;2,54990;-8,74629;-0,73504
39,4786;2,61455;-8,75347;-0,77814
39,4801;2,63610;-8,77981;-0,76617
39,4822;2,67680;-8,84445;-0,73504
39,4850;2,73187;-8,87079;-0,73504
39,4870;2,92820;-8,89234;-0,70871
39,4887;3,09580;-8,86600;-0,70631
39,4902;3,15565;-8,85882;-0,71110
39,4956;3,27537;-8,94262;-0,65843
39,4956;3,27537;-8,94262;-0,65843
39,4956;3,28734;-8,97374;-0,62730
39,4989;3,19636;-9,03360;-0,55547
39,5006;3,16763;-9,05275;-0,56505
39,5025;3,15326;-9,05036;-0,61772
39,5046;3,18917;-9,04078;-0,70631
39,5065;3,22030;-9,01205;-0,78053
39,5085;3,29931;-8,99050;-0,90264
39,5097;3,38072;-8,99768;-1,00320
39,5149;3,43578;-9,01205;-1,20911
39,5149;3,43578;-9,01205;-1,20911
39,5160;3,44297;-9,03120;-1,26178
39,5193;3,47649;-9,07191;-1,37431
39,5213;3,56268;-9,06712;-1,49163
39,5224;3,62254;-9,06472;-1,55388
39,5238;3,72070;-9,06712;-1,68318
39,5250;3,75662;-9,02642;-1,76219
39,5273;3,76141;-8,98332;-1,78852
39,5307;3,83323;-8,89952;-1,81007
39,5350;3,89788;-8,78459;-1,77416
39,5353;3,89788;-8,72953;-1,77416
39,5364;3,92422;-8,69122;-1,75979
39,5370;3,95534;-8,66488;-1,76219
39,5393;4,05830;-8,59784;-1,77416
39,5416;4,16604;-8,53080;-1,75021
39,5433;4,21871;-8,47573;-1,71909
39,5451;4,31448;-8,41109;-1,64726
39,5472;4,40307;-8,38236;-1,49163
39,5492;4,45096;-8,32010;-1,36474
39,5541;4,61377;-8,26264;-0,73265
39,5541;4,61377;-8,26264;-0,73265
39,5550;4,64729;-8,27461;-0,52913
39,5572;4,72390;-8,29616;-0,12450
39,5591;4,73588;-8,32250;0,05986
39,5612;4,81489;-8,38475;0,37830
39,5635;4,83404;-8,53559;0,60336
39,5661;4,85320;-8,64333;0,67997
39,5681;4,91545;-8,89952;0,74462
39,5700;4,91305;-9,04078;0,74701
39,5756;4,90826;-9,66808;0,55308
39,5756;4,90826;-9,66808;0,55308
39,5764;4,92502;-9,84047;0,47167
39,5776;4,90108;-10,17088;0,29928
39,5799;4,82207;-10,44862;0,10056
39,5821;4,75742;-10,58030;0,01437
39,5837;4,58025;-10,83649;-0,12450
39,5854;4,47729;-10,96338;-0,14366
39,5870;4,25223;-11,19802;-0,02873
39,5894;4,02956;-11,36802;0,26816
39,5950;3,76859;-11,44942;0,82124
39,5950;3,70873;-11,42309;1,02714
39,5955;3,66563;-11,35844;1,22587
39,5979;3,63690;-11,27703;1,40305
39,6001;3,70873;-11,02085;1,68078
39,6019;3,92900;-10,85325;1,76219
39,6036;4,08463;-10,46298;1,83880
39,6058;4,45096;-10,05356;1,78613
39,6079;4,64250;-9,85723;1,70951
39,6094;5,01840;-9,49569;1,47248
39,6151;5,75584;-8,94022;0,87152
39,6151;5,75584;-8,94022;0,87152
39,6151;5,96893;-8,87797;0,71589
39,6178;6,36638;-8,82530;0,41421
39,6201;6,54116;-8,80135;0,27534
39,6219;6,89551;-8,86839;0,06465
39,6237;7,03917;-8,93304;-0,02634
39,6258;7,26662;-9,13655;-0,12211
39,6281;7,43662;-9,32331;-0,10774
39,6299;7,49647;-9,41429;-0,07901
39,6348;7,59943;-9,80455;0,19633
39,6356;7,59943;-9,80455;0,19633
39,6357;7,58985;-9,89793;0,30886
39,6371;7,53718;-10,08469;0,60815
39,6390;7,48211;-10,17088;0,76856
39,6418;7,24986;-10,31932;1,02714
39,6435;6,87875;-10,48213;1,22347
39,6489;6,70397;-10,56833;1,29051
39,6489;6,31610;-10,75029;1,35037
39,6508;5,87316;-10,95860;1,28094
39,6558;5,20994;-11,26267;0,95532
39,6558;5,20994;-11,26267;0,95532
39,6563;4,99446;-11,35605;0,80926
39,6570;4,57306;-11,54759;0,53632
39,6590;4,14210;-11,68646;0,32802
39,6614;3,94337;-11,73913;0,26816
39,6659;3,53156;-11,85405;0,21548
39,6662;3,15565;-11,90673;0,24422
39,6683;2,98805;-11,90912;0,29689
39,6700;2,68398;-11,88757;0,40703
39,6748;2,06865;-11,77744;0,69673
39,6748;2,06865;-11,77744;0,69673
39,6754;1,92021;-11,71998;0,75659
39,6774;1,75740;-11,64575;0,81405
39,6800;1,46290;-11,47576;0,90025
39,6811;1,19953;-11,29379;0,87152
39,6832;1,06785;-11,21957;0,81405
39,6857;0,90025;-11,05676;0,57463
39,6878;0,76138;-10,89874;0,06943
39,6891;0,70871;-10,83409;-0,28731
39,6945;0,52913;-10,77184;-1,98964
39,6945;0,52913;-10,77184;-1,98964
39,6953;0,46688;-10,83170;-2,45653
39,6974;0,31844;-11,04240;-3,37114
39,6995;0,17478;-11,19323;-3,76619
39,7016;-0,13408;-11,59068;-4,35279
39,7033;-0,42139;-12,00489;-4,61377
39,7052;-0,60096;-12,24911;-4,60419
39,7073;-1,02475;-12,86204;-4,32406
39,7091;-1,22826;-13,23316;-4,07984
39,7146;-1,92021;-14,69845;-2,66962
39,7146;-1,92021;-14,69845;-2,66962
39,7159;-2,06386;-15,01450;-2,21470
39,7181;-2,28414;-15,60349;-1,26897
39,7190;-2,43977;-16,13981;-0,37111
39,7219;-2,50920;-16,37923;0,07901
39,7241;-2,58103;-16,79584;0,85954
39,7253;-2,58103;-16,97780;1,15883
39,7273;-2,51878;-17,31300;1,63050
39,7299;-2,42301;-17,62665;1,99443
39,7350;-2,30090;-18,07677;2,30569
39,7350;-2,22668;-18,19170;2,36075
39,7358;-2,14288;-18,27789;2,38230
39,7371;-2,05189;-18,34015;2,38230
39,7395;-1,89148;-18,35451;2,34160
39,7409;-1,81247;-18,35690;2,22189
39,7433;-1,76697;-18,27789;2,15724
39,7450;-1,67360;-18,10790;2,01359
